year,source_document,section_bucket,subsection,proposal_title,lead_agency,supporting_agencies,commitment_type,quantified,metric_or_target,implementation_pathway,notes
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Supporting the Workforce through Early Childhood Educator Preparation,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Boosting Awareness of the Child Tax Credit (CTC),,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Cutting Auto Insurance Costs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Lowering Rates by Cracking Down on Fraud,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Strengthening Insurer Anti-Fraud Programs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Limiting Damages for Individuals Engaging in Unlawful Behavior at the Time of an Accident,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Limiting Damages for Individuals Who Are “Mostly” at Fault in Causing an Accident,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Tightening the Serious Injury Threshold,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,"Ensuring Consumers, Not Insurance Companies, Benefit from Savings",,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Increasing Transparency for Policyholders in the Auto Insurance Market,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Improving Incentives to Drive Safely,,,funding/tax/benefit,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Tackling Rising Home Insurance Costs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Tracking Home Insurer Profitability,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Increasing Property Insurance Transparency,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Expanding Automatic Discounts for Homeowners,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Expanding Automatic Discounts for Commercial Multifamily Properties,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Increasing Transparency for Policyholders in the Home Insurance Market,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Convening Stakeholders to Bring Down Home and Property Insurance Costs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Protecting Renters and Rent-Stabilized Housing,HCR,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Enhancing Penalties to Protect Rent-Regulated Tenants from Pervasive Harassment,,,program/policy,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Reforming J-51 to Preserve More Rent-Regulated Housing,HCR,,other,yes,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Expanding a Critical Rent Freeze Program for Seniors and People with Disabilities,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Tackling Utility Costs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Improving Fairness for Ratepayers Through Affordable Utilities Omnibus Legislation,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Revitalizing EmPower+ to Upgrade Homes,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Excelsior Power: Cheaper Utility Bills for a More Flexible and Affordable Grid,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Increasing Uptake of Energy Assistance Programs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Requiring Data Centers to Pay Their Fair Share and Streamlining Interconnections for Job-Creating Businesses,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Protecting Tenants from Unfair Utility Shutoffs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Mitigating Energy Cost Burden,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Modernizing Utility Regulation to Protect Consumers,,,program/policy,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Helping Put Food on the Table,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Investing in Food Banks and Pantries,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Investing in New York PLATES,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Slashing Food Benefits Theft with Modern EBT Cards,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Promoting SNAP to Students and Families,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Expanding Free Summer Meal Sites,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Supporting Rural Summer Meals,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 1: Making New York More Affordable 18,Chapter 1: Making New York More Affordable 18,Promoting Summer EBT Across Agencies,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Stopping Illegal Homegrown Guns,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Cracking Down on 3D-Printed Firearms,,,other,yes,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Taking Aim at DIY Machine Guns,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Protecting Our Neighbors' Rights,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Establishing a Right to Sue Federal Officers for Constitutional Violations,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Protecting New Yorkers in Sensitive Locations,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Protecting Safe Access to Worship and Healthcare,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Safeguarding Our Roads,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Launching the Next Phase of the Autonomous Vehicle Pilot Program,,,program/governance,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Stopping New York City's Super Speeders through Intelligent Speed Assistance,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Ensuring Safety First in Work Zones,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Strengthening Motorcycle Licensing Standards for New and Inexperienced Riders,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Prioritizing Safety on the Subway,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Sustaining Record Lows in Subway Crime by Putting Police on Platforms,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Expanding SCOUT Teams in the Subway System,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Protecting Riders with Platform Edge Barriers,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Combating Crime and Ensuring Justice,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Expanding Crime Analysis Centers Statewide,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Solving Crimes by Investing in Crime Labs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Improving Police Training Academies,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Supporting State Police after Critical Incidents,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Extending Orders of Protection,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Supporting At-Risk and Survivor-Led Victim Assistance Programs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Streamlining and Promoting Access to Victim Compensation,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Reforming Sexual Offense Evidence Collection Kit Procedures,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Streamlining Justice by Reducing Costs and Delays in Grand Jury Proceedings,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Improving Emergency and Disaster Response,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Enhancing Readiness for Mass Violence Events,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Strengthening Statewide Urban Search and Rescue Capacity,,,legislation/regulation,no,,legislation_required,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Partnering with Canada to Strengthen Disaster Response,,,program/policy,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Developing a Comprehensive Plan for Drones,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 2: Keeping New Yorkers Safe 44,Chapter 2: Keeping New Yorkers Safe 44,Supporting First Responders' Behavioral Health Needs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Building More Housing,HCR,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Investing an Additional $250 Million to Accelerate Affordable Housing,HCR,,program/policy,yes,$250 Million; 250 Million,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Embracing Innovative Approaches to Build Homes More Quickly and at Lower Costs,,,program/policy,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Expanding the Number of Land Banks Permitted,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Creating the Manufactured Homes Park Improvement Revolving Loan Fund,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Delivering Clean and Safe Water,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Tapping Into Growth: Expanding Water Resources to Unlock New Housing Development,HCR,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Addressing Contamination from Landfills to Protect Water Quality,,,program/policy,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Getting the Lead Out,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Upgrading Our Parks,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Investing in Rochester's First State Park: High Falls State Park,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Restoring Riverbank's Role as a Community Hub for Harlem and Beyond,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Exploring the Niagara Gorge,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Strengthening Our Communities,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Launching NY Kicks: A World Cup Legacy Investment Fund,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Building Community Centers to Foster Connections and Well-Being,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Preserving Performing Art Spaces,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Improving Infrastructure at County Fairs,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Improving Commutes and Travel,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Reimagining Jamaica Station for the Millions of Commuters Who Depend on It,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Chapter 3: Investing in Critical Infrastructure New Yorkers Need 60,Advancing the Second Avenue Subway Crosstown Expansion Project to Improve Commutes,,,program/policy,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Launching the Let Them Build Agenda,,,program/policy,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Helping Our Communities Build Housing We Need,HCR,,program/policy,no,,mixed,First-pass coding from 2026 SOTS table of contents.
2026,2026StateoftheStateBook.pdf,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Accelerating Critical Infrastructure Projects,,,program/policy,no,,mixed,First-pass coding from 2026 SOTS table of contents.
